jud,uat,GEORGE SIMION,CRIN ANTONESCU,NICUȘOR DAN,VICTOR PONTA,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu,Procent plecari din populatie (2023),Suprafata locuibila/cap de locuitor (m patrati) 2023,Numarul de salariati raportat la populatie (% din populatie) 2023,Cote de impozit raportat la populatie (2022),Fonduri pe cap de locuitor (2022),Pacienti la un medic 2023,Varsta medie a populatiei in 2023,Ponderea somerilor in 2023
OLT,VOINEASA,42.68,42.76,2.07,9.68,73.54,GEORGE-CRIN-LAURENȚIU ANTONESCU,42.76,44.29223789,24.14324428,RURAL,1.925925926,15.59012346,3.555555556,104.2054929,356.0514958,2025,41.65,7.8
OLT,VULPENI,39.3,32.37,7.45,18.1,58.73,GEORGE-NICOLAE SIMION,39.3,44.44786887,23.93409492,RURAL,1.811594203,27.04140787,5.745341615,100.1085074,0,966,46.73,6.8
OLT,VULTUREȘTI,33.92,45.49,4.03,14.29,64.21,GEORGE-CRIN-LAURENȚIU ANTONESCU,45.49,44.73258786,24.33786442,RURAL,2.014388489,26.38273381,2.73381295,203.8550864,0,1042.5,44.44,3
OLT,VÂLCELE,53.07,24.34,3.32,15.95,66.18,GEORGE-NICOLAE SIMION,53.07,44.29919881,24.57793823,RURAL,2.472527473,21.71062271,4.395604396,113.1753748,0,1092,44.36,2.6
OLT,VĂDASTRA,31.2,44.96,6.4,14.71,71.28,GEORGE-CRIN-LAURENȚIU ANTONESCU,44.96,43.848626,24.39112136,RURAL,2.231404959,21.98181818,4.79338843,171.6653481,0,605,47.28,12.7
OLT,VĂDĂSTRIȚA,48.77,22.72,5.26,20.35,46.67,GEORGE-NICOLAE SIMION,48.77,43.83712507,24.33298577,RURAL,1.984262744,20.0646596,3.215874102,89.19367855,0,1461.5,45.54,3.3
OLT,VĂLENI,44.42,30.15,5.76,16.75,59.64,GEORGE-NICOLAE SIMION,44.42,44.22322394,24.77151256,RURAL,2.423735896,24.13748433,4.429586293,161.334709,68.064383,2393,45.86,6.2
OLT,ȘERBĂNEȘTI,53.21,21.64,5.7,14.89,56.96,GEORGE-NICOLAE SIMION,53.21,44.32810677,24.68111297,RURAL,1.422529796,16.00922722,12.34140715,413.5127135,0,2601,43.14,0.9
OLT,ȘOPÂRLIȚA,31.29,49,3.66,12.87,89.67,GEORGE-CRIN-LAURENȚIU ANTONESCU,49,44.28663285,24.27375412,RURAL,1.08401084,20.1300813,9.033423668,245.4281867,79.06283662,1107,46.05,5.3
OLT,ȘTEFAN CEL MARE,34.88,47.29,4.1,11.3,72.5,GEORGE-CRIN-LAURENȚIU ANTONESCU,47.29,43.82182521,24.23328697,RURAL,1.524188204,26.85685885,5.102717031,249.8398967,0,1509,49.26,5.6
PRAHOVA,ADUNAȚI,36.26,28.49,12.73,17.91,57.41,GEORGE-NICOLAE SIMION,36.26,45.18410776,25.58922151,RURAL,1.199791341,22.03808033,4.173187272,86.87769784,0,1917,42.18,1.5
PRAHOVA,ALBEȘTI-PALEOLOGU,56.33,10.7,12.75,15.98,49.64,GEORGE-NICOLAE SIMION,56.33,44.92670891,26.23701421,RURAL,1.898853168,16.43053205,9.889076894,203.69446,0,2659.5,43.96,1.2
PRAHOVA,ALUNIȘ,47.86,14.62,13.56,17.43,57.18,GEORGE-NICOLAE SIMION,47.86,45.20513665,25.86012895,RURAL,1.487603306,24.03471074,4.297520661,98.17225806,0,3025,44.13,0.9
PRAHOVA,APOSTOLACHE,46.9,22.48,13.37,13,52.3,GEORGE-NICOLAE SIMION,46.9,45.1268596,26.26837824,RURAL,2.007205353,20.93463716,3.860010293,184.4198783,0,#DIV/0!,42.72,5.1
PRAHOVA,ARICEȘTII RAHTIVANI,49.99,12.37,17.57,13.77,61.56,GEORGE-NICOLAE SIMION,49.99,44.94896392,25.86970326,RURAL,1.646090535,20.48148148,81.45654072,3585.15059,13.28814401,1145.571429,41.59,0.5
PRAHOVA,ARICEȘTII ZELETIN,52.73,17.73,9.55,16.36,51.38,GEORGE-NICOLAE SIMION,52.73,45.22551373,26.15687903,RURAL,2.167766258,26.33836004,4.052780396,109.5345622,0,1061,43.71,4.3
PRAHOVA,BABA ANA,52.26,12.69,11.28,18.9,44.89,GEORGE-NICOLAE SIMION,52.26,44.96951562,26.49314881,RURAL,1.717605456,17.90831018,4.066683506,121.4531835,50.34456929,1979.5,41.21,2.2
PRAHOVA,BALTA DOAMNEI,49.47,15.28,14.69,17.04,45.71,GEORGE-NICOLAE SIMION,49.47,44.76669579,26.17797797,RURAL,1.516503122,29.75869759,6.868867083,282.1743567,0,2242,42.18,1.3
PRAHOVA,BERCENI,46.72,22.68,12.4,12.05,57.2,GEORGE-NICOLAE SIMION,46.72,44.91749,26.10945485,RURAL,1.358044416,17.13931938,15.03435054,210.8180958,144.2564628,6259,39.95,1.1
PRAHOVA,BERTEA,44.41,21.78,13.37,16.43,44.71,GEORGE-NICOLAE SIMION,44.41,45.25942285,25.83434189,RURAL,1.177693107,18.10876342,4.399030135,105.6702923,0,2887,42.85,2.8
PRAHOVA,BLEJOI,38.81,12.9,26.34,16.66,51.84,GEORGE-NICOLAE SIMION,38.81,44.97296871,26.00227819,RURAL,2.036979003,26.69434869,39.38159407,1624.779721,0,2393.25,41.49,0.7
PRAHOVA,BOLDEȘTI-GRADIȘTEA,51.92,11.73,9.62,19.42,43.8,GEORGE-NICOLAE SIMION,51.92,44.87930042,26.55279789,RURAL,1.773981603,28.56373193,4.927726675,110.9760827,0,#DIV/0!,44.89,3.1
PRAHOVA,BRAZI,49.74,14.5,16.89,13.91,54.35,GEORGE-NICOLAE SIMION,49.74,44.86257148,25.99056206,RURAL,1.699235344,19.77873528,60.03155723,2148.831663,0,915.4444444,42.25,0.9
PRAHOVA,BREBU,39.11,15.83,21.29,18.4,57.16,GEORGE-NICOLAE SIMION,39.11,45.20608832,25.78063097,RURAL,1.573992351,25.82082966,10.75316269,351.2568418,0,2266,44.22,0.7
PRAHOVA,BUCOV,46.68,16.18,19.42,12.71,50.43,GEORGE-NICOLAE SIMION,46.68,44.98681724,26.08654582,RURAL,2.036607373,20.19601272,15.65695626,604.0171907,13.79310643,1939.5,40,2.1
PRAHOVA,BĂLȚEȘTI,51.28,23.83,7.62,12.48,53.26,GEORGE-NICOLAE SIMION,51.28,45.08610182,26.11681786,RURAL,1.981541802,17.04831705,7.193268187,155.8802589,0,3684,39.31,4.9
PRAHOVA,BĂNEȘTI,37.09,17.88,23.93,14.54,55.01,GEORGE-NICOLAE SIMION,37.09,45.08768886,25.78330139,RURAL,1.630335226,24.38358674,20.60816999,551.9162979,0,2729.5,45.54,0.8
PRAHOVA,BĂRCĂNEȘTI,52,14.54,16.46,12.35,49.07,GEORGE-NICOLAE SIMION,52,44.8797432,26.0632448,RURAL,2.350037558,18.51443288,17.27653182,413.0928625,15.56079141,3106.333333,41.13,0.7
PRAHOVA,BĂTRÂNI,49.93,22.97,8.94,14.86,47.32,GEORGE-NICOLAE SIMION,49.93,45.35205521,26.11365158,RURAL,2.089552239,16.65870647,2.835820896,99.28621205,324.3743156,2010,40.62,1.6
PRAHOVA,CEPTURA,53.49,12.54,12.03,17.53,44.37,GEORGE-NICOLAE SIMION,53.49,45.02094294,26.32791581,RURAL,1.717647059,19.96329412,31.2,912.0074557,0,2125,42.77,0.4
PRAHOVA,CERAȘU,51.11,17.37,12.84,14.1,57.67,GEORGE-NICOLAE SIMION,51.11,45.40079495,26.04818543,RURAL,1.316717611,21.40089349,7.053844345,142.4432107,0,2126.5,41.83,2.6
PRAHOVA,CHIOJDEANCA,57.68,24.4,7.23,7.08,55.38,GEORGE-NICOLAE SIMION,57.68,45.17116977,26.27572658,RURAL,1.869158879,18.89118825,6.408544726,156.9063745,48.4309429,1498,42.15,6.1
PRAHOVA,CIORANI,57.65,11.39,11.39,16.21,43.32,GEORGE-NICOLAE SIMION,57.65,44.82521068,26.41748257,RURAL,1.413982718,16.65923016,17.282011,297.5274845,0,3182.5,41.77,1.4
PRAHOVA,COCORĂȘTII COLȚ,55.24,12.58,14.79,12.49,46.12,GEORGE-NICOLAE SIMION,55.24,44.8421128,25.89808466,RURAL,1.611208406,17.20210158,10.78809107,265.4711003,89.57729805,2855,40.49,0
PRAHOVA,COCORĂȘTII MISLII,42.04,14.13,17.22,20.71,54.73,GEORGE-NICOLAE SIMION,42.04,45.08888905,25.91985032,RURAL,1.534126487,21.19192235,14.62116468,337.4262601,0,3194,44.6,0.6
PRAHOVA,COLCEAG,49.49,14.91,13.43,17.16,43.21,GEORGE-NICOLAE SIMION,49.49,44.93585604,26.377662,RURAL,2.02065559,19.55635384,3.592276605,137.7538599,16.83374357,4454,43.57,1.8
PRAHOVA,CORNU,31.26,22.9,20.35,20.63,68.96,GEORGE-NICOLAE SIMION,31.26,45.16800229,25.70594914,RURAL,1.646090535,40.4040184,25.05446623,673.7985057,7.048204387,2065.5,46.18,1.1
PRAHOVA,COSMINELE,39.55,26.49,12.13,16.04,69.63,GEORGE-NICOLAE SIMION,39.55,45.16756151,25.88095497,RURAL,2.383531961,26.86565547,8.234019502,123.9066232,0,#DIV/0!,45.87,1.1
PRAHOVA,CĂLUGĂRENI,56.53,13.07,10.8,17.05,39.93,GEORGE-NICOLAE SIMION,56.53,45.08089577,26.37533974,RURAL,2.717391304,23.75905797,4.076086957,105.4379562,0,#DIV/0!,42.16,2.7
PRAHOVA,CĂRBUNEȘTI,53.73,17.25,6.08,18.43,39.21,GEORGE-NICOLAE SIMION,53.73,45.22783444,26.20933561,RURAL,1.368159204,22.11380597,5.410447761,130.4524104,0,#DIV/0!,43.23,3.9
PRAHOVA,DRAJNA,44.37,20.7,15.1,16.23,55.92,GEORGE-NICOLAE SIMION,44.37,45.2538102,26.07709342,RURAL,1.459013246,24.24438472,8.216548282,242.8589425,719.326589,651.125,43.3,1.9
PRAHOVA,DRĂGĂNEȘTI,52.49,11.38,13.72,18.21,45.68,GEORGE-NICOLAE SIMION,52.49,44.84290967,26.31896827,RURAL,2.172968275,17.40134724,9.126466754,275.4889991,644.1309318,2301,40.33,0.9
PRAHOVA,DUMBRAVA,62.06,12.91,10.81,10.81,44.45,GEORGE-NICOLAE SIMION,62.06,44.87028099,26.22374804,RURAL,1.901312811,14.81711182,4.300588502,183.4319728,307.9108844,4418,38.89,3.8
PRAHOVA,DUMBRĂVEȘTI,51.41,19.12,11.46,14.15,58.13,GEORGE-NICOLAE SIMION,51.41,45.09066588,25.98985205,RURAL,1.658564484,17.27823849,6.262510723,172.7032967,0,3497,41.83,2.6
PRAHOVA,FILIPEȘTII DE PĂDURE,57.6,11.88,13.07,13.12,49.85,GEORGE-NICOLAE SIMION,57.6,44.99265463,25.72160913,RURAL,1.676031777,17.4013757,33.81127688,551.5972088,0,2064.4,39.69,5.5
PRAHOVA,FILIPEȘTII DE TÂRG,56.24,17.24,11.57,10.24,47.52,GEORGE-NICOLAE SIMION,56.24,44.95664569,25.77631482,RURAL,1.443778294,16.0269179,13.66695216,419.0839246,61.74149743,2724.333333,39.23,1.2
PRAHOVA,FLOREȘTI,49.45,25.1,11.19,9.62,57.5,GEORGE-NICOLAE SIMION,49.45,45.01770537,25.80330704,RURAL,2.013511723,13.44734402,34.04424427,1380.151129,11.55344013,838.7777778,40.19,1.9
PRAHOVA,FULGA,44.71,26.19,8.96,17.41,48.67,GEORGE-NICOLAE SIMION,44.71,44.9046679,26.46107941,RURAL,1.671784374,19.2221085,5.800068236,202.3210419,0,977,44.72,2
PRAHOVA,FÂNTÂNELE,53.87,12.8,10.9,17.24,50.73,GEORGE-NICOLAE SIMION,53.87,45.01474015,26.37541537,RURAL,1.657754011,21.54652406,6.577540107,228.3114407,0,1870,43.29,1.4
PRAHOVA,GHERGHIȚA,51.21,23.08,8.54,14.12,63.4,GEORGE-NICOLAE SIMION,51.21,44.78930954,26.27154001,RURAL,1.359832636,16.03033473,7.269874477,275.7865633,39.47286822,1912,38.19,1.6
PRAHOVA,GORGOTA,45.24,16.43,19.98,12.88,51.64,GEORGE-NICOLAE SIMION,45.24,44.78080007,26.07984468,RURAL,1.685872813,18.35979513,10.45667947,235.6465644,67.91258668,1562,44.22,0.5
PRAHOVA,GORNET,48.24,20.8,15.95,10.63,57.19,GEORGE-NICOLAE SIMION,48.24,45.12982098,26.08437884,RURAL,1.180811808,18.60922509,5.535055351,172.7914088,0.494721514,1355,43.56,2.2
PRAHOVA,GORNET-CRICOV,41.53,31.99,11.69,10.85,62.66,GEORGE-NICOLAE SIMION,41.53,45.0845228,26.27527318,RURAL,2.131782946,22.94428295,4.069767442,123.5431034,97.92863985,2064,43.19,1.9
PRAHOVA,GURA VADULUI,46.94,17.11,13.45,17.48,47.96,GEORGE-NICOLAE SIMION,46.94,45.04651778,26.43957373,RURAL,1.583374567,25.24690747,25.13607125,748.0152935,0,#DIV/0!,43.5,1.2
PRAHOVA,GURA VITIOAREI,49.46,18.69,13.04,14.2,55.22,GEORGE-NICOLAE SIMION,49.46,45.15223544,26.03101544,RURAL,1.704545455,18.85037879,3.994490358,170.1641156,0,5808,41.34,3
PRAHOVA,IORDĂCHEANU,59.39,17.22,8.71,10.73,47.92,GEORGE-NICOLAE SIMION,59.39,45.05146601,26.21977715,RURAL,1.339545719,12.83731314,3.591535624,153.6831759,0,2575.5,39.62,2.4
PRAHOVA,IZVOARELE,45.71,13.15,16.72,19.98,49,GEORGE-NICOLAE SIMION,45.71,45.30318367,25.92771639,RURAL,1.704454092,22.79835986,7.075092459,244.4903923,751.3771637,1554.75,42.98,2.4
PRAHOVA,JUGURENI,41.48,20.37,11.11,20.37,69.77,GEORGE-NICOLAE SIMION,41.48,45.1072036,26.42579551,RURAL,2.202643172,45.81497797,7.04845815,285.3318872,0,454,48.04,9.3
PRAHOVA,LAPOȘ,55.23,16.57,9.3,15.41,42.68,GEORGE-NICOLAE SIMION,55.23,45.15730436,26.43110628,RURAL,2.131782946,21.94767442,5.813953488,119.8696884,0,#DIV/0!,43.16,2.4
PRAHOVA,LIPĂNEȘTI,51.11,14.06,15.87,14.01,53.37,GEORGE-NICOLAE SIMION,51.11,45.05655781,26.02327083,RURAL,1.442307692,20.71826923,11.34615385,657.5590324,34.35534652,1733.333333,41.05,1.6
PRAHOVA,MUNICIPIUL CÂMPINA,32.51,17.37,27.28,16.58,52.32,GEORGE-NICOLAE SIMION,32.51,45.14277535,25.74547545,URBAN,2.012919599,21.15667897,32.08559234,934.8356009,574.3479308,251.2753623,45.99,0.8
PRAHOVA,MUNICIPIUL PLOIEȘTI,32.92,16.45,27.5,16.94,50.05,GEORGE-NICOLAE SIMION,32.92,44.93447121,26.02158521,URBAN,2.148247237,20.83910285,39.19887018,1502.736712,73.49662891,316.9084195,44.28,0.6
PRAHOVA,MĂGURELE,44.46,17.03,16.68,16.33,53.7,GEORGE-NICOLAE SIMION,44.46,45.09486324,26.05019292,RURAL,2.166629439,24.1168193,10.92249274,302.5690804,0,2238.5,43.79,0.9
PRAHOVA,MĂGURENI,48.16,12.7,18.24,13.73,49.78,GEORGE-NICOLAE SIMION,48.16,45.05663501,25.73593738,RURAL,1.113262343,17.98418845,8.970635689,183.3580247,0,3099,42.14,0.6
PRAHOVA,MĂNECIU,44.28,15.45,16.48,18.37,55.62,GEORGE-NICOLAE SIMION,44.28,45.4045723,25.94873707,RURAL,1.103752759,26.56813165,11.03752759,290.617349,18.6875,1661,43.56,1.7
PRAHOVA,MĂNEȘTI,50.53,17.61,11.95,14.13,52.74,GEORGE-NICOLAE SIMION,50.53,44.85564273,25.83052966,RURAL,2.11709357,18.60010455,14.89806587,225.0795514,209.3317684,1913,40.39,1.2
PRAHOVA,OLARI,48.65,16.34,7.59,23.29,53.45,GEORGE-NICOLAE SIMION,48.65,44.78858046,26.20599895,RURAL,1.829268293,28.58203991,4.4345898,164.677135,0,1804,42.41,1
PRAHOVA,ORAȘ AZUGA,41.32,13.96,21.63,17.65,57.39,GEORGE-NICOLAE SIMION,41.32,45.45164944,25.62724986,URBAN,1.546391753,29.26692066,13.06588974,491.2682765,3630.426451,297.4666667,44.01,0.7
PRAHOVA,ORAȘ BOLDEȘTI-SCĂENI,45.12,15.13,18.81,15.33,54.03,GEORGE-NICOLAE SIMION,45.12,45.02976463,26.04901859,URBAN,1.854130053,18.33919156,25.74692443,708.6919232,6.986407086,1896.666667,41.25,1.4
PRAHOVA,ORAȘ BREAZA,34.35,16.43,24.7,18.78,56.43,GEORGE-NICOLAE SIMION,34.35,45.18667606,25.65414601,URBAN,1.462309932,35.09537367,16.99773536,413.7688042,0,772.75,46.2,0.9
PRAHOVA,ORAȘ BUȘTENI,36.17,16.84,24.44,15.15,83.48,GEORGE-NICOLAE SIMION,36.17,45.41547636,25.52779794,URBAN,1.446075726,40.78794569,25.44430953,736.262746,0,696.8461538,46.61,0.6
PRAHOVA,ORAȘ BĂICOI,42.43,12.14,20.77,17.72,55.36,GEORGE-NICOLAE SIMION,42.43,45.03426599,25.87654085,URBAN,1.337238216,22.55114107,25.77222744,645.3119166,419.0917081,532.2647059,44.34,0.6
PRAHOVA,ORAȘ COMARNIC,42.98,19.03,17.14,15.35,48.41,GEORGE-NICOLAE SIMION,42.98,45.26762,25.6150358,URBAN,0.904662491,21.20702853,8.472512178,200.3479308,0,2299.2,44.63,1.1
PRAHOVA,ORAȘ MIZIL,41.5,13.75,16.17,23.81,43.48,GEORGE-NICOLAE SIMION,41.5,45.00493123,26.45458795,URBAN,2.225490823,14.93438639,18.41785509,579.1527165,533.6440817,744.6190476,39.14,2.9
PRAHOVA,ORAȘ PLOPENI,32.92,25.2,13.76,22.39,54.62,GEORGE-NICOLAE SIMION,32.92,45.05274704,25.95762283,URBAN,2.667471334,14.009656,18.69643935,501.6895367,644.5516056,828.5,44.94,0.6
PRAHOVA,ORAȘ SINAIA,31.31,18.35,28.07,16.12,69.91,GEORGE-NICOLAE SIMION,31.31,45.34650675,25.55033691,URBAN,1.471853197,38.14097295,36.9014623,1066.663511,2937.730621,275.3421053,48.54,0.7
PRAHOVA,ORAȘ SLĂNIC,43.41,13.21,18.46,19.51,55.78,GEORGE-NICOLAE SIMION,43.41,45.23942184,25.943872,URBAN,2.018025078,26.75901254,14.22413793,515.5177782,1204.594849,2552,46.99,1.2
PRAHOVA,ORAȘ URLAȚI,48.84,13.44,16.05,16.62,48.9,GEORGE-NICOLAE SIMION,48.84,44.99657766,26.25545012,URBAN,2.066152345,17.37979959,23.91593509,861.029316,2.185755788,512.5909091,40.7,1.1
PRAHOVA,ORAȘ VĂLENII DE MUNTE,43.71,15.35,16.86,18.79,55.57,GEORGE-NICOLAE SIMION,43.71,45.19135794,26.05201645,URBAN,1.71566775,21.55846119,35.59821631,1068.103557,262.0074453,389.1470588,42.02,1.5
PRAHOVA,PLOPU,43.24,29.5,12.77,9.04,67.23,GEORGE-NICOLAE SIMION,43.24,45.02412137,26.15106148,RURAL,1.515789474,22.47957895,12.63157895,160.5498947,0,2375,42.37,1.2
PRAHOVA,PODENII NOI,61.82,9.45,11.82,12.95,46.32,GEORGE-NICOLAE SIMION,61.82,45.10737816,26.19456653,RURAL,1.568627451,16.39298246,3.818369453,103.944387,0,2422.5,39.14,3.4
PRAHOVA,POIANA CÂMPINA,36.67,22.23,19.61,15.62,57.18,GEORGE-NICOLAE SIMION,36.67,45.11207843,25.72029953,RURAL,2.002920926,22.29605675,6.968495723,341.6928793,599.5828689,281.9411765,44.46,1.2
PRAHOVA,POIENARII BURCHII,47.92,20.09,11.9,14.97,54.16,GEORGE-NICOLAE SIMION,47.92,44.74755828,25.98810816,RURAL,1.690331305,20.6693712,4.507550146,130.2127329,3.11823425,887.4,43.74,0.3
PRAHOVA,POSEȘTI,51,14.71,11.19,17.78,51.19,GEORGE-NICOLAE SIMION,51,45.27811808,26.15227091,RURAL,2.128232759,24.67780172,4.579741379,132.6443203,315.8135142,3712,41.79,4.6
PRAHOVA,PREDEAL-SĂRARI,47.89,25.42,8.34,13.74,57.37,GEORGE-NICOLAE SIMION,47.89,45.19068014,26.10971135,RURAL,1.448598131,21.84766355,6.495327103,111.3228022,0,2140,41.91,1.7
PRAHOVA,PROVIȚA DE JOS,48.3,19.47,15,12.95,59.28,GEORGE-NICOLAE SIMION,48.3,45.10833092,25.67311732,RURAL,2.539242844,31.5023084,4.755309326,87.16146789,0,2166,41.7,5.5
PRAHOVA,PROVIȚA DE SUS,42.45,18.13,14.98,18.57,59.46,GEORGE-NICOLAE SIMION,42.45,45.14012027,25.62733962,RURAL,0.925421884,27.9346761,6.532389766,165.028556,772.1443966,1837,44.95,1.1
PRAHOVA,PUCHENII MARI,49.54,12.8,18.52,14.33,49.49,GEORGE-NICOLAE SIMION,49.54,44.82448232,26.09753654,RURAL,1.695340952,20.00125581,7.37159362,201.8240119,155.2971663,2654.333333,43.74,0.7
PRAHOVA,PĂCUREȚI,57.7,13.08,9.59,14.1,45.94,GEORGE-NICOLAE SIMION,57.7,45.14617965,26.14237209,RURAL,1.901743265,20.08188061,5.493924987,138.2931124,0,#DIV/0!,41.73,5.3
PRAHOVA,PĂULEȘTI,32.29,15.35,32.16,14.48,67.24,GEORGE-NICOLAE SIMION,32.29,44.99817798,25.95551151,RURAL,1.672688345,37.69316205,39.26134083,1248.511024,0,747.3,41.43,0.8
PRAHOVA,RÂFOV,52.69,12.25,11.35,18.63,46.92,GEORGE-NICOLAE SIMION,52.69,44.8505,26.20605769,RURAL,2.077095808,18.15175898,5.333083832,115.6207477,110.7663551,2672,40.68,1.7
PRAHOVA,SALCIA,45.77,37.31,7.21,5.72,54.79,GEORGE-NICOLAE SIMION,45.77,45.18887869,26.32831356,RURAL,1.861993428,21.14129244,4.819277108,91.48429036,0,#DIV/0!,42.92,6.8
PRAHOVA,SCORȚENI,49.7,14.98,16.08,14.98,52.9,GEORGE-NICOLAE SIMION,49.7,45.10265881,25.85936251,RURAL,1.516853933,25.89044944,6.610486891,163.7397083,2.860623962,1068,43.66,1.3
PRAHOVA,SECĂRIA,39.61,25.48,12.33,18.14,77.36,GEORGE-NICOLAE SIMION,39.61,45.30706342,25.6660892,RURAL,1.431127013,25.31484794,6.797853309,176.1292281,0,#DIV/0!,44.73,1.7
PRAHOVA,STARCHIOJD,57.65,15.53,8.73,14.65,46.13,GEORGE-NICOLAE SIMION,57.65,45.38342529,26.14938958,RURAL,1.861006106,21.93050305,16.05117767,319.4014955,129.569744,#DIV/0!,43.36,6.7
PRAHOVA,SURANI,54.7,19.12,10.66,12.07,44.93,GEORGE-NICOLAE SIMION,54.7,45.19082256,26.1682884,RURAL,2.055968018,20.09137636,5.254140491,102.1317741,2.073017684,1751,40.99,2.1
PRAHOVA,SÂNGERU,62.59,16.33,7.07,11.12,37.12,GEORGE-NICOLAE SIMION,62.59,45.14019953,26.35601285,RURAL,1.498538012,14.29605263,3.179824561,186.5424253,15.79497451,#DIV/0!,36.58,2.9
PRAHOVA,SĂLCIILE,42.68,23.89,8.99,20.27,57.38,GEORGE-NICOLAE SIMION,42.68,44.83233859,26.51072068,RURAL,3.111387679,22.03298071,5.227131301,199.7644172,0,1607,44.8,1.3
PRAHOVA,TALEA,40.44,13.35,13.75,28.09,62.44,GEORGE-NICOLAE SIMION,40.44,45.22215356,25.55769,RURAL,0.845665962,25.68287526,12.68498943,318.7398543,0,#DIV/0!,45.66,2.6
PRAHOVA,TEIȘANI,51.97,10.42,16.95,16.4,56.36,GEORGE-NICOLAE SIMION,51.97,45.22691202,26.00620687,RURAL,1.938096616,26.59444605,6.363899335,126.9743297,0,1728.5,43.63,1.9
PRAHOVA,TELEGA,42.03,14.58,20.35,15.85,50.48,GEORGE-NICOLAE SIMION,42.03,45.1357783,25.81406988,RURAL,2.046493145,24.09795351,7.947546195,168.7881917,0,2516.5,45.12,0.9
PRAHOVA,TINOSU,46.34,18.25,15.96,13.88,49.76,GEORGE-NICOLAE SIMION,46.34,44.81425218,26.01263399,RURAL,2.03449801,18.4838567,18.22202565,441.625543,0,2261,42.86,0.8
PRAHOVA,TOMȘANI,51.08,11.95,14.21,18.23,51.36,GEORGE-NICOLAE SIMION,51.08,44.94478659,26.30500915,RURAL,1.69370229,15.52576336,5.510496183,109.7297812,0,2096,42.73,1.7
PRAHOVA,TÂRGȘORU VECHI,47.37,14,22.5,10.16,49.04,GEORGE-NICOLAE SIMION,47.37,44.8923955,25.92655169,RURAL,2.008171781,23.32800139,12.69234113,218.6073007,0,2300.6,37.37,0.9
PRAHOVA,TĂTARU,39.81,27.58,7.19,21.82,68.76,GEORGE-NICOLAE SIMION,39.81,45.10134345,26.32715321,RURAL,2.210663199,31.8816645,6.501950585,192.8683871,0,769,47.51,6.9
PRAHOVA,VADU SĂPAT,45.83,21.89,8.5,17.32,48.9,GEORGE-NICOLAE SIMION,45.83,45.03624813,26.38652923,RURAL,1.286173633,21.38906752,19.2926045,398.0006349,0,1555,43.08,4.5
PRAHOVA,VALEA CĂLUGĂREASCĂ,48.08,17.64,13.87,14.95,46.79,GEORGE-NICOLAE SIMION,48.08,44.95090337,26.16898531,RURAL,1.952837141,17.79237288,8.014001474,218.4252246,0,2171.2,40.41,1.1
PRAHOVA,VALEA DOFTANEI,41.17,11.87,22.55,18.74,46.96,GEORGE-NICOLAE SIMION,41.17,45.37518904,25.7469723,RURAL,1.022893327,29.6074038,9.222276344,204.1339744,0,2053,45,0.9
PRAHOVA,VÂLCĂNEȘTI,44.52,20.68,11.56,17.27,51.78,GEORGE-NICOLAE SIMION,44.52,45.13267106,25.93837997,RURAL,1.850294365,17.64788338,3.924866835,105.851052,120.9977852,3567,43.48,2.6
PRAHOVA,VĂRBILĂU,49.29,12.22,13.4,19.51,47.29,GEORGE-NICOLAE SIMION,49.29,45.16773404,25.9651923,RURAL,1.616161616,23.36907537,5.780885781,106.6678445,50.68167153,2145,42.29,2.4
PRAHOVA,ȘIRNA,46.66,20.32,14.64,13.31,48.87,GEORGE-NICOLAE SIMION,46.66,44.79640667,25.951943,RURAL,1.867911941,22.72648432,2.757393818,146.1099384,0,2248.5,43.08,0.6
PRAHOVA,ȘOIMARI,62.17,13.39,5.63,14.13,41.54,GEORGE-NICOLAE SIMION,62.17,45.17001799,26.21136159,RURAL,2.504347826,20.688,4.173913043,101.9272665,0,2875,39.54,2.5
PRAHOVA,ȘOTRILE,47.31,22.43,11.4,13.85,42.76,GEORGE-NICOLAE SIMION,47.31,45.21182399,25.71723534,RURAL,1.497555012,19.97310513,4.462102689,96.10769699,0,3272,39.28,8.9
PRAHOVA,ȘTEFEȘTI,50.53,9.24,14.74,21.4,47.18,GEORGE-NICOLAE SIMION,50.53,45.27939248,25.8688291,RURAL,1.816530427,21.84514078,5.903723887,114.7106805,0,2202,42.95,1.2
SATU MARE,ACÂȘ,35.27,46.88,5.36,6.1,32.04,GEORGE-CRIN-LAURENȚIU ANTONESCU,46.88,47.52442358,22.75386996,RURAL,1.566579634,13.42591384,6.331592689,174.1330065,0,3064,34.63,3.9
SATU MARE,AGRIȘ,47.62,37.66,4.33,7.14,28.37,GEORGE-NICOLAE SIMION,47.62,47.87992269,23.01156281,RURAL,2.282453638,14.10271041,6.038991916,133.1773283,120.5757291,#DIV/0!,37.41,0
SATU MARE,ANDRID,33.37,54.42,2.8,5.71,45.5,GEORGE-CRIN-LAURENȚIU ANTONESCU,54.42,47.53104556,22.35799443,RURAL,2.114803625,20.82930514,4.229607251,217.8068182,149.2439394,#DIV/0!,36.78,12.4
SATU MARE,APA,49.65,22.8,9.49,12.85,41.29,GEORGE-NICOLAE SIMION,49.65,47.76648755,23.20389169,RURAL,1.659292035,22.29129794,4.461651917,146.2665182,0,2712,39.05,4
